ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Abbr,Group,Source,Is_Proto,Description,Dialect_Of
19406,Merig,mwer1250,Mwerig,,,-14.450679,168.053527,,,POC,,false,,
843,Merlav,merl1237,Merlav,mrm,,-14.450679,168.053527,,,POC,,false,,
337,Minangkabau,mina1268,Minangkabau,min,,-0.896,100.44,,,PWMP,wilkinson1959;vandertoorn1891,false,,
19688,Minigir,mini1251,Minigir,vmg,,-4.31803,152.005,,,POC,,false,,
19552,Minokok,mino1243,Minokok,mqq,,5.43348,116.759,,,PWMP,,false,,
846,Minyaifuin,gebe1237,Gebe,gei,,-0.07877,129.424,,,PSHWNG,,false,,
338,Miri,miri1269,Miri (Malaysia),,,4.42115,114.011,,,PWMP,blust1971,false,,
848,Misima,misi1243,Misima-Paneati,mpx,,-10.6821,152.696,,,POC,,false,,
19232,Misool (Coast),maya1282,Misool-Salawati Ma'ya,slz,,-1.22329,130.909,,,PSHWNG,wallace1962,false,,
849,Moa,moaa1237,Moa,,,-8.18378,127.944,,,PCMP,,false,,
850,Modang (Long Glat),moda1244,Modang,mxd,,0.80793,116.573,,,PWMP,,false,,
341,Moken,moke1242,Moken,mwt,,10.1474,98.6765,,,PWMP,larish1999,false,,
342,Mokilese,moki1238,Mokilese,mkj,,6.65651,159.776,,,POC,harrisonandalbert1977,false,,
19512,Molbog,molb1237,Molbog,pwm,,7.956663,117.030502,,,PPH,,false,,
19480,Moli,moli1247,Moli,,,-9.76764,160.231,,,POC,,false,,
18975,Molima,moli1248,Molima,mox,,-9.57457,150.614,,,POC,chowningndb,false,,
854,Mondropolon,mond1265,Mondropolon,npn,,-2.01359,146.931,,,POC,,false,,
245,Mongondow,mong1342,Mongondow,mog,,0.64616,124.114,,,PPH,dunnebier1951,false,,
19034,Mono-Alu,mono1273,Mono-Alu,mte,,-7.05102,155.76,,,POC,wheeler1926,false,,
857,Moor,morm1235,Mor (Mor Islands),mhz,,-2.87055,135.95,,,PSHWNG,kamholz2011,false,,
858,Morella,more1257,Morela,,,-3.57478,128.186,,,PCMP,,false,,
859,Mori,mori1268,Mori Bawah,xmz,,-2.56016,121.37,,,PWMP,,false,,
19280,Mori Atas,mori1269,Mori Atas,mzq,,-2.2555,121.035,,,PWMP,mead1999,false,,
19279,Mori Bawah,mori1268,Mori Bawah,xmz,,-2.56016,121.37,,,PWMP,,false,,
19456,Moronene,moro1287,Moronene,mqn,,-4.62361,121.824,,,PWMP,,false,,
860,Morouas,moro1286,Ande,mrp,,-15.3498,166.891,,,POC,,false,,
861,Mortlockese,mort1237,Mortlockese,mrl,,5.50735,153.710778,,,POC,,false,,
19343,Mosina,vure1239,Vurës,msn,,-13.905677,167.451412,,,POC,,false,,
344,Mota,mota1237,Mota,mtt,,-13.835361,167.690924,,,POC,codringtonandpalmer1896,false,,
863,Motlav,motl1237,Mwotlap,mlv,,-13.655015,167.706277,,,POC,,false,,
345,Motu,motu1246,Motu,meu,,-9.67492,147.424,,,POC,listerturnerandclark1930,false,,
19530,Mouk,mouk1240,Mouk,,,-5.71155,149.158,,,POC,,false,,
19221,Mpotovoro,mpot1241,Mpotovoro,mvt,,-15.8988,167.232,,,POC,,false,,
866,Mukawa,aree1239,Are,mwc,,-9.67147,149.999,,,POC,,false,,
350,Muna,muna1247,Muna,mnb,,-5.40419,122.541,,,PWMP,vandenberg1996,false,,
868,Munggui,mung1269,Munggui,mth,,-1.66773,135.918,,,PSHWNG,,false,,
869,Murik,muri1260,Murik (Papua New Guinea),mtf,,-3.86959,144.166,,,PWMP,blust1974,false,,
872,Murung,otda1235,Ot Danum,otd,,-0.3955,113.469,,,PWMP,,false,,
622,Murut (Highland),taga1273,Tagal Murut,mvv,,4.42907,116.177,,,PWMP,,false,,
19389,Murut (Kalabakan),kala1391,Kalabakan,kve,,4.53605,117.317,,,PWMP,,false,,
19387,Murut (Kolod),okol1241,Okolod,kqv,,4.53989,115.753,,,PWMP,,false,,
19033,Murut (Lowland),timu1262,Timugon Murut,tih,,5.1796,115.826,,,PWMP,,false,,
876,Murut (Nabaay),keni1249,Keningau Murut,kxi,,5.42272,116.198,,,PWMP,,false,,
917,Murut (Paluan),palu1253,Paluan,plz,,5.02715,116.346,,,PWMP,,false,,
470,Murut (Tagol),taga1273,Tagal Murut,mvv,,4.42907,116.177,,,PWMP,lobel2016,false,,
1067,Murut (Timugon),timu1262,Timugon Murut,tih,,5.1796,115.826,,,PWMP,prentice1974,false,,
19563,Murut (Papar),papa1268,Papar,dpp,,5.57378,115.58,,,PWMP,,false,,
19606,Murut (Serudong),seru1246,Serudung Murut,srk,,4.39954,117.279,,,PWMP,,false,,
352,Mussau,muss1246,Mussau-Emira,emi,,-1.44105,149.624,,,POC,blust1984,false,,
19649,Mutu,mutu1242,Mutu,tuc,,-5.79405,148.014,,,POC,pawleyandpawley1998,false,,
19524,Muyuw,muyu1244,Muyuw,myw,,-9.195,152.731,,,POC,,false,,
19411,Nakanamanga,sesa1243,Sesake,,,-17.5774,168.375,,,POC,,false,,
878,Nali,nali1245,Nali,nss,,-2.14273,147.202,,,POC,blust1975,false,,
879,Nalik,nali1244,Nalik,nal,,-2.94411,151.332,,,POC,,false,,
19235,Namakir,mata1250,Mataso,,,-16.8979,168.569,,,POC,sperlich1991,false,,
19494,Naman,litz1237,Naman,lzl,,-16.1331,167.415,,,POC,,false,,
881,Napu,napu1241,Napu,npy,,-1.43707,120.338,,,PWMP,,false,,
19532,Narango,nara1263,Narango,nrg,,-15.5259,167.047,,,POC,,false,,
354,Narum,naro1251,Narom,nrm,,4.42115,114.011,,,PWMP,blust1971,false,,
19412,Nasarian,nasa1240,Nasarian,nvh,,-16.3497,167.414,,,POC,,false,,
355,Nauna,naun1237,Nauna,ncn,,-2.21213,148.201,,,POC,blust1975,false,,
885,Nauruan,naur1243,Nauru,nau,,-0.52957,166.922,,,POC,,false,,
887,Nduke,duke1237,Duke,nke,,-7.97768,157.064,,,POC,,false,,
888,Nehan,neha1247,Nehan,nsn,,-4.56875,154.2,,,POC,,false,,
19519,Nêlêmwa,kuma1276,Nêlêmwa-Nixumwak,nee,,-20.4035,164.193,,,POC,,false,,
889,Nemi,nemi1240,Nemi,nem,,-20.6791,164.797,,,POC,,false,,
890,Nengone,neng1238,Nengone,nen,,-21.5305,167.964,,,POC,,false,,
19623,Nese,nese1235,Nese,,,-15.952608,167.222769,,,POC,,false,,
19747,Neve'ei,vinm1237,Neve'ei,vnm,,-16.2253,167.427,,,POC,,false,,
357,Ngadha,ngad1261,Ngad'a,nxg,,-8.79508,120.976,,,PCMP,arndt1961,false,,
18577,Ngaju Dayak,ngaj1237,Ngaju,nij,,-1.58463,112.794,,,PWMP,hardeland1859,false,,
893,Nggae,ghar1239,Ghari,gri,,-9.4791,159.917,,,POC,,false,,
359,Nggela,gela1263,Gela,nlg,,-9.04587,160.186,,,POC,fox1955,false,,
895,Nggeri,ghar1239,Ghari,gri,,-9.4791,159.917,,,POC,,false,,
19404,Nginia,ngin1246,Nginia,,,-9.4791,159.917,,,POC,,false,,
897,Ngwatua,west2513,West Ambae,nnd,,-15.4281,167.807,,,POC,,false,,
361,Nias,nias1242,Nias,nia,,0.90691,97.4961,,,PWMP,sundermann1905,false,,
899,Nias (Southern),nias1242,Nias,nia,,0.90691,97.4961,,,PWMP,,false,,361
19587,Nibong,nibo1237,Nibong,,,3.4667,114.523,,,PWMP,,false,,
362,Niue,niue1239,Niuean,niu,,-19.06,-169.86,,,POC,mcewen1970,false,,
19678,Nokuku,noku1237,Nokuku,nkk,,-14.8974,166.603,,,POC,,false,,
19474,Nonona,wusi1237,Kula (Vanuatu),wsi,,-15.2786,166.696,,,POC,,false,,
874,North Ambrym,nort2839,North Ambrym,mmg,,-16.1741,168.14,,,POC,,false,,
19644,Efate (North),nort2836,North Efate,llp,,-17.5774,168.375,,,POC,,false,,
19261,North Malo,malo1243,Tamambo,mla,,-15.6835,167.16,,,POC,,false,,
875,North Tanna,nort2847,North Tanna,tnn,,-19.3733,169.303,,,POC,,false,,
19409,Northeast Ambae,east2443,East Ambae,omb,,-15.3523,167.89,,,POC,,false,,
19731,Notsi,nots1237,Notsi,ncf,,-3.0557,151.661,,,POC,,false,,
902,Nuaulu,nort2867,North Nuaulu,nni,,-2.93154,129.277,,,PCMP,,false,,
363,Nukuoro,nuku1260,Nukuoro,nkr,,3.84,154.975,,,POC,carrollandsoulik1973,false,,
19603,Nukuria,nuku1259,Nukuria,nur,,-3.40038,154.731,,,POC,,false,,
904,Numbami,numb1247,Numbami,sij,,-7.52806,147.298,,,POC,,false,,
364,Numfor,biak1248,Biak,bhw,,-0.9523,135.879,,,PSHWNG,vanhasseltandvanhasselt1947,false,,
19761,Nusa Laut,nusa1245,Nusa Laut,nul,,-3.67727,128.776,,,PCMP,,false,,
19537,Nyelâyu,nyal1254,Belep,yly,,-19.72,163.66,,,POC,,false,,
19555,Old Cebuano,cebu1242,Cebuano,ceb,,8.38799,124.367,,,PPH,,false,,
660,Old Javanese,kawi1241,Kawi,kaw,,-7.0,111.0,,,PWMP,zoetmulder1982,false,,
906,Onin,onin1245,Onin,oni,,-2.75976,132.062,,,PCMP,,false,,
19666,Ormu,ormu1248,Ormu,orz,,-2.51361,140.6015,,,POC,,false,,
19671,Owa,owaa1237,Owa,stn,,-10.82553,162.30467,,,POC,,false,,
908,Paamese,paam1238,Paama,pma,,-16.47548,168.23693,,,POC,crowley1992,false,,
19312,Padoe,pado1242,Padoe,pdo,,-2.60642,121.236,,,PWMP,,false,,
909,Paitan,tomb1244,Tombonuo,txa,,6.2892,117.322,,,PWMP,,false,,
370,Paiwan,paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,ferrell1982,false,,
19213,Paiwan (Butanglu),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
19609,Paiwan (Makazayazaya),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
911,Paiwan (Northeastern),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
19299,Paiwan (Southern),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
19215,Paiwan (Tjuabu),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
18972,Paiwan (Western),paiw1248,Paiwan,pwn,,22.3271,120.806,,,Form.,,false,,370
371,Pak,pakt1239,Pak-Tong,pkg,,-2.05269,147.767,,,POC,blust1975,false,,
914,Paku,paku1239,Paku,pku,,-1.9063,115.087,,,PWMP,,false,,
19473,Pala,pala1343,Pala,,,-3.74711,152.493,,,POC,,false,,
372,Palauan,pala1344,Palauan,pau,,7.34138,134.476678,,,PWMP,mcmanusandjosephs1977,false,,
247,Palawan Batak,bata1301,Batak,bya,,10.1115,119.025,,,PPH,warren1959,false,,
19486,Palawano,nucl1738,Nuclear Palawan,,,8.763852499999999,117.72675,,,PPH,,false,,
918,Palu'e,palu1252,Palu'e,ple,,-8.32877,121.718,,,PCMP,,false,,
19283,Panatinani,nimo1246,Nimoa,nmw,,-11.2297,153.158,,,POC,,false,,
919,Panayati,misi1243,Misima-Paneati,mpx,,-10.6821,152.696,,,POC,,false,,
920,Pangasinan,pang1290,Pangasinan,pag,,15.9377,120.365,,,PPH,benton1971,false,,
19461,Pango,sout2856,Nafsan,erk,,-17.7006,168.377,,,POC,,false,,
19707,Papapana,papa1265,Papapana,ppn,,-5.92283,155.289,,,POC,,false,,
921,Papitalai,papi1254,Papitalai,pat,,-2.06222,147.417,,,POC,,false,,
922,Papora,papo1239,Papora-Hoanya,ppu,,24.324,120.577,,,Form.,,false,,
19528,Papuma,papu1251,Papuma,ppm,,-1.77301,135.907,,,PSHWNG,,false,,
923,Patep,pate1247,Patep,ptp,,-6.91988,146.639,,,POC,hooley1971;adamsandlauck1975,false,,
924,Patpatar,patp1243,Patpatar,gfk,,-3.74711,152.493,,,POC,,false,,
925,Paulohi,paul1238,Paulohi,plh,,-3.25404,128.779,,,PCMP,stresemann1918,false,,
375,Pazeh,kulo1237,Pazeh-Kahabu,pzh,,23.7562,120.976,,,Form.,ferrell1968,false,,
19224,Pazeh (Kahabu),kulo1237,Pazeh-Kahabu,pzh,,23.7562,120.976,,,Form.,,false,,375
19266,Pelipowai,tulu1259,Tulu-Bohuai,rak,,-2.14155,146.934,,,POC,,false,,
18658,Penan,east2485,Eastern Penan,pez,,4.5915,114.584,,,PWMP,,false,,
19338,Penan (Long Labid),long1406,Western Lowland Kenyah,ttw,,3.85226,114.82,,,PWMP,,false,,18658
761,Penan (Long Merigam),west2563,Western Penan,pne,,3.4667,114.523,,,PWMP,,false,,18658
19041,Penchal,penc1239,Penchal,pek,,-2.29891,147.81,,,POC,,false,,
929,Pendau,pend1242,Pendau,ums,,-0.11396,119.862,,,PWMP,quickandquick2005,false,,
930,Penudjaq,sasa1249,Sasak,sas,,-8.58349,116.284,,,PWMP,,false,,
19346,Petapa Taje,taje1237,Taje,pee,,-0.72583,120.078,,,PWMP,,false,,
19651,Petats,peta1245,Petats,pex,,-5.34068,154.593,,,POC,allenandbeaso1975,false,,
19502,Peterara,pete1237,Peterara,,,-15.0784,168.135,,,POC,blackwood1935,false,,
19515,Piamatsina,piam1242,Piamatsina,ptr,,-14.9959,166.738,,,POC,,false,,
932,Piching Land Dayak,buka1257,Bukar-Sadung Bidayuh,sdo,,0.96817,110.657,,,PWMP,,false,,
19750,Pileni,pile1238,Vaeakau-Taumako,piv,,-10.173335,166.247188,,,POC,,false,,
19656,Piva,lawu1237,Lawunuia,tgi,,-6.15201,155.129,,,POC,,false,,
381,Pohnpeian,pohn1238,Pohnpeian,pon,,6.87212,158.223,,,POC,rehgandsohl1979,false,,
19733,Pokau,lala1268,Lala,nrz,,-8.93195,146.749,,,POC,capell1943,false,,
934,Pom,pomm1237,Pom,pmo,,-1.64224,135.619,,,PSHWNG,,false,,
19729,Ponam,pona1250,Ponam,ncc,,-1.91705,146.887,,,POC,,false,,
19570,Ponosakan,pono1240,Ponosakan,pns,,0.91716,124.712,,,PPH,,false,,
936,Popalia,tuka1249,Tukang Besi South,bhq,,-5.7478,123.948,,,PWMP,,false,,
19355,Poro,gaoo1237,Gao,gga,,-8.35163,159.789,,,POC,,false,,
19407,Port Sandwich,port1285,Port Sandwich,psw,,-16.4952,167.78,,,POC,,false,,
19764,Proto-Trukic,truk1243,Trukic,,,9.412054755000042,138.06812584700003,,,POC,jackson1983,true,,
19629,Proto-Western Micronesian,west2844,Western Micronesian,,,6.965277411000045,158.27662194100003,,,POC,,true,,
19744,Pulo Annian,pulo1240,Pulo Anna,,,5.328596,132.221282,,,POC,,false,,
385,Puluwat,pulu1242,Puluwatese,puw,,7.35695,149.2005,,,POC,elbert1972,false,,
19442,Punan Busang (Bukitan),buki1248,Bukitan,bkn,,2.34947,114.895,,,PWMP,ellis1972,false,,
938,Punan Kelai,kela1259,Kelai,,,1.97695,116.954,,,PWMP,,false,,
19699,Punan Tuvu',puna1266,Punan Tubu,puj,,2.86972,116.26,,,PWMP,,false,,
386,Puyuma,puyu1239,Puyuma,pyu,,22.643,120.996,,,Form.,cauquelin1991,false,,
940,Puyuma (Chihpen),puyu1239,Puyuma,pyu,,22.643,120.996,,,Form.,,false,,386
19212,Puyuma (Pinan),pina1251,Pinan,,,22.643,120.996,,,Form.,,false,,386
941,Puyuma (Rikavong),puyu1239,Puyuma,pyu,,22.643,120.996,,,Form.,,false,,386
18964,Puyuma (Tamalakaw),puyu1239,Puyuma,pyu,,22.643,120.996,,,Form.,tsuchida1980,false,,386
19437,Pwele,nort2836,North Efate,llp,,-17.5774,168.375,,,POC,,false,,
19070,Proto-Admiralty,admi1239,Admiralty Islands,,,-2.203545830999929,146.5380965500001,,,POC,blust1975,true,,
19071,Proto-Ambon,,,,,,,,,PCMP,stresemann1927,true,,
19436,Proto-Aru,aruu1241,Aru,,,-6.230681515952226,134.44773623970352,,,PCMP,Nivensnd,true,,
19073,Proto-Atayalic,atay1246,Atayalic,,,24.212049999999998,121.373,,,Form.,li1981,true,,
19072,Proto-Austronesian,aust1307,Austronesian,,,18.021904113884965,122.05700483729152,,PAN,PAN,,true,,
19187,Proto-Bungku-Tolaki,,,,,,,,,PWMP,,true,,
19384,Proto-Bunun,bunu1267,Bunun,bnn,,23.4116,121.025,,,Form.,,true,,
19076,Proto-Central Malayo-Polynesian,,,,,,,,PCMP,PCMP,,true,Central Malayo-Polynesian = the AN languages of the Lesser Sunda islands and the southern and central Moluccas of eastern Indonesia.,
19074,Proto-Central-Eastern Malayo-Polynesian,,,,,,,,PCEMP,PCEMP,,true,Central-Eastern Malayo-Polynesian = CMP + EMP.,
19075,Proto-Chamic,,,,,,,,,PWMP,,true,,
19585,Proto-East Formosan,east2493,East Formosan,,,23.81501377777778,121.13234344444444,,,Form.,,true,,
19449,Proto-East Gorontalic,,,,,,,,,PPH,usup1981,true,,
19078,Proto-Gorontalic,goro1273,Gorontalic,,,0.7231793574369519,123.03165461132727,,,PPH,usup1981,true,,
19296,Proto-Lampungic,lamp1241,Lampungic,,,-4.6014800000000005,105.2345,,,PWMP,,true,,
19137,Proto-Malayo-Javanic,,,,,,,,,PMP,,true,,
19081,Proto-Malayo-Polynesian,mala1545,Malayo-Polynesian,,,6.186509507000039,124.24577884200005,,PMP,PMP,,true,Malayo-Polynesian = all AN languages outside Taiwan.,
19079,Proto-Micronesian,micr1243,Micronesian,,,5.599310614000046,168.10108483200008,,,POC,benderetal2003;benderetal2003a,true,,
19080,Proto-Minahasan,mina1272,Minahasan,,,1.1882591666666666,124.72033333333334,,,PPH,sneddon1978,true,,
19204,Proto-Moken-Moklen,moke1241,Moken-Moklen,,,9.157505,98.49705,,,PWMP,,true,,
19497,Proto-North-Central Vanuatu,nort3195,North and Central Vanuatu,,,-15.472510349856124,167.70235177874974,,,POC,,true,,
19082,Proto-Oceanic,ocea1241,Oceanic,,,-7.59343840899993,158.75171959700003,,POC,POC,,true,"Oceanic = the roughly 460 AN languages of Melanesia, Micronesia, and Polynesia except Palauan and Chamorro of western Micronesia.",
19083,Proto-Philippines,,,,,,,,PPH,PPH,,true,Philippine languages.,
19084,Proto-Polynesian,poly1242,Polynesian,,,-16.676853122999944,177.56072024800005,,,POC,,true,,
19085,Proto-Puyuma,puyu1239,Puyuma,pyu,,22.643,120.996,,,Form.,,true,,
19086,Proto-Rukai,ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,li1977,true,,
19586,Proto-Sama-Bajaw,,,,,,,,,PWMP,,true,,
19089,Proto-Sangiric,sang1335,Sangiric,,,2.764837958000044,125.45045006600003,,,PPH,sneddon1984,true,,
19429,Proto-Siraya,sira1267,Sirayaic,fos,,22.9777,120.315,,,Form.,adelaar2013,true,,
19577,Proto-South Aru,,,,,,,,,PCMP,,true,,
19130,Proto-South Formosan,,,,,,,,,Form.,,true,,
19642,Proto-South Hebridean,,,,,,,,,POC,,true,,
19092,Proto-South Sulawesi,,,,,,,,,PWMP,mills1975,true,,
19748,Proto-Southern Vanuatu,sout2868,Southern Vanuatu,,,-19.48750910322527,169.42020617773696,,,POC,,true,,
19090,Proto-South-Huon-Gulf,,,,,,,,,POC,,true,,
19088,Proto-Sub-Ambon,,,,,,,,,PCMP,,true,,
19094,Proto-Western Malayo-Polynesian,,,,,,,,PWMP,PWMP,,true,"Western Malayo-Polynesian = the AN languages of the Philippines, Borneo, the Malay peninsula, and islands in peninsular Thailand and Burma, Sumatra, Java and its satellites, Bali, Lombok, western Sumbawa, Sulawesi, Palauan and Chamorro of western Micronesia, the seven or eight Chamic languages of mainland Southeast Asia and Hainan Island, and Malagasy.",
19093,Proto-Willaumez,will1243,Willaumez linkage,,,-5.472179224730346,150.56670596620697,,,POC,,true,,
19206,Quop Land Dayak,biat1246,Biatah Bidayuh,bth,,1.17596,110.254,,,PWMP,,false,,
943,Raga,hano1246,Hano,lml,,-15.5432,168.167,,,POC,,false,,
19481,Rano,urip1239,Uripiv-Wala-Rano-Atchin,upv,,-16.00951,167.34643,,,POC,,false,,
19251,Rapanui,rapa1244,Rapanui,rap,,-27.113,-109.342,,,POC,,false,,
388,Rarotongan,raro1241,Southern Cook Island Maori,rar,,-21.23,-159.78,,,POC,savage1980,false,,
19551,Ratagnon,rata1245,Ratagnon,btn,,12.2785,121.187,,,PWMP,,false,,
389,Rejang,reja1240,Rejang,rej,,-3.33056,102.434,,,PWMP,jaspan1984;blust1984;mcginn2005,false,,
391,Rembong,remb1250,Rembong-Wangka,reb,,-8.53361,120.973,,,PCMP,verheijen1977a,false,,
954,Rembong (Wue),remb1250,Rembong-Wangka,reb,,-8.53361,120.973,,,PCMP,,false,,391
952,Rembong (Wangka),remb1250,Rembong-Wangka,reb,,-8.53361,120.973,,,PCMP,,false,,391
953,Rembong (Waru-Kia),remb1250,Rembong-Wangka,reb,,-8.53361,120.973,,,PCMP,,false,,391
19485,Remontado,remo1247,Hatang Kayi,agv,,14.6254,121.453,,,PPH,,false,,
390,Rennellese,renn1242,Rennell-Bellona,mnv,,-11.6237,160.265,,,POC,elbert1975,false,,
19329,Rerep,rere1240,Rerep,pgk,,-16.2934,167.651,,,POC,,false,,
956,Rhade,rade1240,Rade,rad,,12.979,108.41,,,PWMP,tharpanduonya1980,false,,
19327,Ririo,riri1237,Ririo,rri,,-6.88927,156.92,,,POC,,false,,
957,Riung,riun1237,Riung,riu,,-8.60342,121.122,,,PCMP,,false,,
958,Roglai (Northern),nort2994,Northern Roglai,rog,,12.1967,108.849,,,PWMP,,false,,
19668,Roinji,ronj1237,Ronji,roe,,-5.80782,146.731,,,POC,,false,,
392,Roma,roma1332,Roma,rmm,,-7.58643,127.428,,,PCMP,jonker1932,false,,
19354,Romblomanon,romb1245,Romblomanon,rol,,12.4047,122.56,,,PPH,,false,,
960,Ron,roon1237,Roon,rnn,,-2.43005,134.556,,,PSHWNG,,false,,
393,Roro,waim1251,Waima,rro,,-8.67145,146.544,,,POC,capell1943,false,,
395,Rotinese,bilb1242,Bilba,bpz,,-10.6503,123.307,,,PCMP,jonker1908;fox1993a,false,,
394,Rotuman,rotu1241,Rotuman,rtm,,-12.5008,177.066,,,POC,churchward1940,false,,
396,Roviana,rovi1238,Roviana,rug,,-8.20493,157.408,,,POC,waterhouse1949,false,,
397,Rukai,ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,li1977,false,,
966,Rukai (Budai),ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,,false,,397
19548,Rukai (Labuan),labu1252,Labuan,,,22.7738,120.844,,,Form.,,false,,397
18979,Rukai (Maga),ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,,false,,397
968,Rukai (Mantauran),ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,,false,,397
969,Rukai (Tanan),ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,,false,,397
970,Rukai (Tona),ruka1240,Rukai,dru,,22.7738,120.844,,,Form.,,false,,397
971,Rungus Dusun,rung1259,Rungus,drg,,6.83989,116.743,,,PWMP,,false,,
19292,Sa,saaa1241,Sa,sax,,-15.9534,168.228,,,POC,,false,,
18945,Sa'a,saaa1240,Sa'a,apb,,-9.60258,161.467,,,POC,ivens1929,false,,
974,Saaroa,saar1237,Saaroa,sxr,,23.2632,120.711,,,Form.,tsuchida1976,false,,
18946,Sa'ban,saba1265,Sa'ban,snv,,3.58723,115.664,,,PWMP,blust1971;blust2001,false,,
19444,Sa'dan Toraja,tora1261,Toraja-Sa'dan,sda,,-2.97144,119.829,,,PWMP,,false,,
400,Saisiyat,sais1237,Saisiyat,xsy,,24.6043,121.067,,,Form.,li1978,false,,
977,Saisiyat (Taai),sais1237,Saisiyat,xsy,,24.6043,121.067,,,Form.,,false,,400
19143,Saisiyat (Tungho),sais1237,Saisiyat,xsy,,24.6043,121.067,,,Form.,,false,,400
978,Sakao,saka1289,Wanohe,sku,,-15.0757,167.051,,,POC,,false,,
19580,Sakizaya,saki1247,Sakizaya,szy,,24.026316,121.531394,,,Form.,lin2011,false,,
1002,Salako,kend1254,Kendayan-Belangin,knx,,1.47957,109.467,,,PWMP,,false,,
19331,Saliba,sali1295,Saliba,sbe,,-10.6148,150.727,,,POC,,false,,
19295,Sama (Central),sout2918,Southern Sama,ssb,,4.755836,119.483887,,,PWMP,,false,,
19487,Sama (Pangutaran),pang1291,Pangutaran Sama,slm,,6.27167,120.536,,,PWMP,,false,,
19482,Sama Linungan,bala1311,Balangingi,sse,,6.011614,121.686646,,,PWMP,,false,,
981,Samal,cent2092,Central Sama,sml,,7.004574,118.455978,,,PWMP,reid1971,false,,
19479,Samal (Balangingi ),bala1311,Balangingi,sse,,6.011614,121.686646,,,PWMP,reid1971,false,,
19439,Samasodu,lagh1246,Laghu,lgb,,-8.00509,158.961,,,POC,,false,,
19397,Sambal,boto1242,Botolan Sambal,sbl,,15.2315,120.164,,,PPH,madulid2001,false,,
546,Sambal (Bolinaw),boli1256,Bolinao,smk,,16.3071,119.853,,,PPH,mcfarland1977,false,,
18976,Sambal (Botolan),boto1242,Botolan Sambal,sbl,,15.2315,120.164,,,PPH,reid1971,false,,19397
19716,Sambal (Pinatubo),boto1242,Botolan Sambal,sbl,,15.2315,120.164,,,PPH,madulid2001,false,,19397
19395,Sambal (Tina),tina1248,Tinà Sambal,xsb,,15.5797,120.095,,,PPH,elgincolingoschnickandelgincolin1988,false,,19397
983,Samihim,maan1238,Ma'anyan,mhy,,-2.1239,115.092,,,PWMP,,false,,
401,Samoan,samo1305,Samoan,smo,,-13.92,-171.83,,,POC,milner1966,false,,
985,Sangil,sang1337,Sangil,snl,,5.40229,125.378,,,PWMP,reid1971,false,,
402,Sangir,sang1336,Sangir,sxn,,3.50554,125.56523,,,PPH,stellerandaebersold1959,false,,
987,Sangir (Siau),sang1336,Sangir,sxn,,3.50554,125.56523,,,PWMP,,false,,402
988,Sangir (Tamako),sang1336,Sangir,sxn,,3.50554,125.56523,,,PWMP,,false,,402
989,Santa Ana,owaa1237,Owa,stn,,-10.82553,162.30467,,,POC,,false,,
990,Saparua,sapa1251,Saparua,spr,,-3.58314,128.639,,,PCMP,,false,,
404,Sasak,sasa1249,Sasak,sas,,-8.58349,116.284,,,PWMP,goris1938,false,,
993,Sasak (Sewela),sasa1249,Sasak,sas,,-8.58349,116.284,,,PWMP,,false,,404
19336,Satawal,sata1237,Satawalese,stw,,7.36084,147.038,,,POC,,false,,
18755,Sawai,sawa1247,Sawai,szw,,0.51111,128.086,,,PSHWNG,whisler1992,false,,
997,Sebop,sebo1238,Sebop,sib,,3.42701,114.178,,,PWMP,blust1971,false,,
407,Seediq,taro1264,Seediq,trv,,23.9032,121.358,,,Form.,pecoraro1977,false,,
19214,Seediq (Tkdaya),teke1282,Tekedaya,,,23.9032,121.358,,,Form.,,false,,407
19597,Seediq (Toŋan),taro1264,Seediq,trv,,23.9032,121.358,,,Form.,,false,,407
19222,Seediq (Truku),taro1264,Seediq,trv,,23.9032,121.358,,,Form.,,false,,407
19050,Seimat,seim1238,Seimat,ssg,,-1.2666667,144.25,,,POC,blust1975,false,,
668,Seit,seit1239,Seit-Kaitetu,hik,,-3.6111,128.068,,,PCMP,,false,,
19051,Sekar,seka1247,Sekar,skz,,-2.65849,132.469,,,PCMP,gracend;walkernd,false,,
19531,Seke,seke1241,Seke (Vanuatu),ske,,-15.8839,168.197,,,POC,,false,,
1001,Seko,seko1243,Seko Padang,skx,,-2.14311,119.959,,,PWMP,,false,,
409,Selaru,sela1259,Selaru,slu,,-8.18376,130.961,,,PCMP,drabbe1932a,false,,
410,Selau,hali1244,Halia,hla,,-5.26603,154.662,,,POC,blust1975b,false,,
